id,name,type,typecode,lng,lat
B0KDSNODZQ,安心菜场(中山路菜市场店),购物服务;综合市场;蔬菜市场,060705,117.19860167456542,39.15681042910913
B0I0GCB8O7,蓟县散养猪肉(卫安北里店),购物服务;综合市场;农副产品市场,060703,117.16518503720417,39.140563132765536
B0016160VT,顺和盛酱制批发(月皓里店),购物服务;综合市场;农副产品市场,060703,117.19365992524816,39.16082851576398
B0FFJMKEZM,西关街便民菜市场,购物服务;综合市场;农副产品市场,060703,117.16427931454537,39.14067936689645
B0LD39LIIV,四方牛羊肉,购物服务;综合市场;农副产品市场,060703,117.19785344133054,39.158237475409116
B0GRMYXAAK,恩泽园清真老汤烧鸡(总店),购物服务;综合市场;农副产品市场,060703,117.20221884919924,39.14635082748793
B0FFKL1M96,玥玥干鲜果(卫安北里店),购物服务;综合市场;果品市场,060704,117.16488145235851,39.140659506292046
B0FFGHU6ON,清真三姑豆制品,购物服务;综合市场;农副产品市场,060703,117.16376515262439,39.142199490679985
B0FFGYOLV6,袁氏粽子汤圆栗子(西关街店),购物服务;综合市场;果品市场|餐饮服务;餐饮相关场所;餐饮相关,060704|050000,117.16448567150853,39.14093160157728
B0L0K7PNRI,小玉农特品,购物服务;综合市场;农副产品市场,060703,117.1980728665423,39.15732934116711
B0FFGHU6IZ,高记豆制品,购物服务;综合市场;农副产品市场,060703,117.16363490746264,39.14219824767589
B0I141DFGV,清真马记豆制品(族谊里店),购物服务;综合市场;农副产品市场,060703,117.16399959183812,39.14221891781226
B0FFKV52MD,董胖子水产(族谊里店),购物服务;综合市场;水产海鲜市场,060706,117.16426225141636,39.140923188336025
B0LGFKKVEN,顺利斋牛羊肉店,购物服务;综合市场;农副产品市场,060703,117.16476719604645,39.14098109895841
B0FFMEZ257,兄弟水果店,购物服务;综合市场;果品市场,060704,117.19810986924362,39.15772116256479
B0FFIXKI9U,马大哈水产(族谊里店),购物服务;综合市场;水产海鲜市场,060706,117.16404283961634,39.14090978564693
B0H3HR0LF8,吉栗香,购物服务;综合市场;果品市场,060704,117.19812287394329,39.1578291175133
B0FFI7TUYE,光大粮油(族谊里店),购物服务;综合市场;农副产品市场,060703,117.16421616583523,39.14091310811881
B0FFH6W0FB,胖姐杂粮(族谊里店),购物服务;综合市场;农副产品市场,060703,117.16336139327314,39.14219173979361
B0J06UMEPU,老司果蔬店,购物服务;综合市场;果品市场,060704,117.16341849695671,39.14222182855569
B0KR24J4C8,素素优鲜果品,购物服务;综合市场;果品市场,060704,117.18413091212219,39.13234673893606
B0FFIB9YMT,杨子水果店(卫安北里店),购物服务;综合市场;果品市场,060704,117.164318388059,39.14068043940455
B0FFKV526F,栗小眼香油麻酱(族谊里店),购物服务;综合市场;农副产品市场,060703,117.16407189308785,39.140919833991305
B0FFICHIGO,日日鲜精品水果(卫安北里店),购物服务;综合市场;果品市场,060704,117.16453479991314,39.140649862981036
B0H0UUKK73,南北蔬菜大全(卫安北里店),购物服务;综合市场;蔬菜市场,060705,117.16424927074517,39.140578371386404
B0JB911E9O,小郝蔬菜店,购物服务;综合市场;蔬菜市场,060705,117.19023527178457,39.162937752602346
B0LAN9VUA7,佳乐鲜生·火锅工坊,购物服务;综合市场;农副产品市场,060703,117.16942662246704,39.13594285065385
B0FFH6VG3I,利达面粉专卖店,购物服务;综合市场;农副产品市场,060703,117.16312494765768,39.1421962947268
B0FFKUN0OI,恩顺合牛羊肉店,购物服务;综合市场;农副产品市场,060703,117.16270109419338,39.14263823656165
B0FFLI4QKS,津门聚福鲜进口生鲜(乾华园店),购物服务;综合市场;农副产品市场,060703,117.19796348375398,39.159135104482615
B0FFH6W8G9,天津肉联厂猪肉专卖店鲜猪肉,购物服务;综合市场;农副产品市场,060703,117.16381641357434,39.14090536448462
B0LRM7YYPA,田记源清真牛羊肉(西关街店),购物服务;综合市场;农副产品市场,060703,117.16391663689147,39.14063371542472
B0FFIKQNFX,西关街牛羊肉店30号(族谊里店),购物服务;综合市场;农副产品市场,060703,117.16339462010424,39.14089857924659
B0H017SARV,优果堂,购物服务;综合市场;果品市场,060704,117.18035025651099,39.13226511503403
B0HRNHV632,美疆牧场·驼奶专营店,购物服务;综合市场;农副产品市场,060703,117.20325510188455,39.14684494522602
B0FFKVSP7A,裕泰蔬果生鲜(裕泰家园店),购物服务;综合市场;蔬菜市场,060705,117.17616359675004,39.16424739216101
B0FFFA1YMF,西关街猪肉店,购物服务;综合市场;农副产品市场,060703,117.16313917198067,39.140641256093105
B0FFKV32H3,千禧装饰,购物服务;综合市场;蔬菜市场|公司企业;公司;广告装饰,060705|170201,117.16315720527766,39.14064628680048
B0G2AC6V37,王庆坨炒坊(西关北里店),购物服务;综合市场;果品市场|购物服务;综合市场;农副产品市场,060704|060703,117.16281953530174,39.1409194909816
B0FFGHUJC5,北岸华庭社区综合文化活动室,商务住宅;住宅区;社区中心,120304,117.20181830701642,39.14654615644474
B00160EFWV,源德里,商务住宅;住宅区;住宅小区|商务住宅;住宅区;社区中心,120302|120304,117.1676282747856,39.12773544777379
