id,name,type,typecode,lng,lat
BV10403581,金钟河大街(公交站),交通设施服务;公交车站;公交车站相关,150700,117.21058846067052,39.15400982852171
BV11453731,华兴道(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20855222957618,39.13917033180766
BV10502416,津塔(公交站),交通设施服务;公交车站;公交车站相关,150700,117.19506021938864,39.12778253219011
BV10040849,金钟河大街(公交站),交通设施服务;公交车站;公交车站相关,150700,117.2088834226008,39.156283477092614
BV10874177,津塔(公交站),交通设施服务;公交车站;公交车站相关,150700,117.19445227383937,39.1280374339027
BV10041970,南开五马路(公交站),交通设施服务;公交车站;公交车站相关,150700,117.16536273614948,39.129820944270584
BV10040298,南开二纬路(公交站),交通设施服务;公交车站;公交车站相关,150700,117.16841966155947,39.12856542558252
BV10041078,红桥北大街(公交站),交通设施服务;公交车站;公交车站相关,150700,117.16519479682677,39.16621184331826
BV09284410,北站地铁站(公交站),交通设施服务;公交车站;公交车站相关,150700,117.2016337168496,39.16515081010051
BV11463303,西站北广场(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15626494218199,39.15969009200045
BV09331645,花园里(南行)(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20773685598525,39.15889353335743
BV10042391,花园里(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20847775595963,39.15813988407465
BV09331540,花园里(西侧)(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20773685598525,39.15889353335743
BV09331644,花园里(北行)(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20847775595963,39.15813988407465
BV11618784,南开中学(公交站),交通设施服务;公交车站;公交车站相关,150700,117.1647175285314,39.12974877964153
BV09331539,花园里(东侧)(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20847775595963,39.15813988407465
BV09318744,北站(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20629281467598,39.16219376871851
BV11245257,陞安大街站(公交站),交通设施服务;公交车站;公交车站相关,150700,117.17394739053486,39.12564647104776
BV10646968,西站北广场(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15597246652992,39.15921083933136
BV09196113,南开公园(公交站),交通设施服务;公交车站;公交车站相关,150700,117.16238306017944,39.13032806133465
BV10042036,五十中学(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15668879359626,39.1355463320686
BV10041494,东于庄(公交站),交通设施服务;公交车站;公交车站相关,150700,117.17656443546223,39.17132793813445
BV10041102,新开桥(公交站),交通设施服务;公交车站;公交车站相关,150700,117.18994278253511,39.17096951964251
BV10634603,怡华路吕祖堂(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15209629466686,39.144712443242824
BV09011927,广开四马路地铁站(公交站),交通设施服务;公交车站;公交车站相关,150700,117.1556287172422,39.136579760150795
BV10403859,吕祖堂(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15156121688447,39.14569089347947
BV11080600,津湾广场(公交站),交通设施服务;公交车站;公交车站相关,150700,117.2016482164569,39.129664087882865
BV11680447,弘丽园(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15166888525148,39.14979762731544
BV11430047,河北路哈密道(公交站),交通设施服务;公交车站;公交车站相关,150700,117.18890899317346,39.12434572407884
BV11134106,桦林园(公交站),交通设施服务;公交车站;公交车站相关,150700,117.1531707590421,39.14048492517698
BV11427479,明溪里(公交站),交通设施服务;公交车站;公交车站相关,150700,117.21411709602613,39.15116038170724
BV11628495,多伦道甘肃路(公交站),交通设施服务;公交车站;公交车站相关,150700,117.17782275213793,39.123866644826926
BV11296200,海光寺站(公交站),交通设施服务;公交车站;公交车站相关,150700,117.17378729401693,39.124059137773116
BV10040412,开云大厦(公交站),交通设施服务;公交车站;公交车站相关,150700,117.21387034052893,39.15545655955481
BV10041721,宇正园(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15295269043156,39.13794305978548
BV10040297,长江道(公交站),交通设施服务;公交车站;公交车站相关,150700,117.16802336803975,39.12498985003376
BV10041712,西营门桥(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15122422125194,39.14096012929545
BV10041972,广开四马路(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15713513023941,39.13150059714217
BV11430084,山西路哈密道(公交站),交通设施服务;公交车站;公交车站相关,150700,117.18634488719196,39.12300121429734
BV11066840,渤海大楼(公交站),交通设施服务;公交车站;公交车站相关,150700,117.19860762363182,39.12560219928451
BV11237355,和平路地铁站(公交站),交通设施服务;公交车站;公交车站相关,150700,117.20001451900455,39.125911052020314
BV11200126,天河城(公交站),交通设施服务;公交车站;公交车站相关,150700,117.19826814202972,39.12565067064742
BV11080601,瓷房子(公交站),交通设施服务;公交车站;公交车站相关,150700,117.19699447859254,39.12446249406349
BV09200241,多伦道平安大街(公交站),交通设施服务;公交车站;公交车站相关,150700,117.17501767866506,39.12324889577267
BV10044882,十三号大院(公交站),交通设施服务;公交车站;公交车站相关,150700,117.19702552371413,39.17195211386932
BV10702460,北宁公园站(公交站),交通设施服务;公交车站;公交车站相关,150700,117.2090495026108,39.16495851962314
BV10041059,李公楼(公交站),交通设施服务;公交车站;公交车站相关,150700,117.21386164254757,39.13714652923611
BV11080597,静园(公交站),交通设施服务;公交车站;公交车站相关,150700,117.18324668433583,39.121979472656434
BV11308198,邵公庄大街(公交站),交通设施服务;公交车站;公交车站相关,150700,117.14769280477465,39.150838950016706
BV10041711,天香水畔(公交站),交通设施服务;公交车站;公交车站相关,150700,117.15278487962448,39.13408907938883
BV11104852,盛达园(公交站),交通设施服务;公交车站;公交车站相关,150700,117.14979789158559,39.13952844490218
