id,name,type,typecode,lng,lat
B0KKVS4XRH,格林-贝壳酒店(天津西站河北工业大学红桥校区南院店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.16088335930525,39.16877426683747
B00160F165,格林豪泰酒店(天津天泰路地铁站天津之眼店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.17788802053765,39.17004010648715
B0L3LCQLNC,海友酒店(滨江道和平路步行街店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.19610594128272,39.12640597106884
B0L1D5TJWC,7天优品Premium(天津火车站北广场地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20898460902433,39.139803469017224
B001611O1H,格林豪泰酒店(天津西站西北角美食街店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.1574601428121,39.13611940959416
B0JD0LYTK8,如家酒店·neo(天津北站地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20730064486905,39.164659570742934
B00160DGO6,桔子酒店(天津古文化意风区店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.18644660910299,39.134472446559194
B0FFJMI9BO,宜必思酒店(天津火车站北广场店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20837701166901,39.13940697777044
B00160EYFE,如家酒店(天津北站地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20713848102713,39.164521451042766
B0FFLFWUCR,尚客优连锁酒店(天津西站店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.1623711448311,39.16882301534772
B0JBA589S4,天津馨园民宿,住宿服务;宾馆酒店;经济型连锁酒店|住宿服务;旅馆招待所;旅馆招待所,100105|100200,117.1753284508971,39.129582629901115
B0FFFFZTA7,锦江之星(天津新开路店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.21221139803998,39.135209930385116
B0L045XCUY,全季酒店(天津之眼新开河地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.19635417649376,39.16699502765418
B0FFKEICIC,汉庭酒店(天津火车站新开路店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20684896582671,39.14225538215526
B0FFFVAJNM,全季酒店(天津火车站津湾广场店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20035936448011,39.13082157244162
B00160EXOV,锦江之星(天津站津湾广场店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.19757316319958,39.1335338715444
B0H27R0GCM,天津玺凤酒店式公寓,住宿服务;宾馆酒店;经济型连锁酒店,100105,117.18215070444235,39.13031949137696
B0I6F7LFP2,如家酒店大堂,住宿服务;宾馆酒店;经济型连锁酒店,100105,117.19968635443252,39.13952835592573
B0G2CL9EP2,布丁酒店(天津滨江道商业街医科大学总医院店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.1876164192637,39.12778747186653
B0L2MAYRFM,如家快捷酒店(天津北站金钟河大街店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20919597331043,39.154526896751044
B0G2M1ZOC6,如家酒店(治安大街店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.18225239435364,39.126284113323905
B0I0MA4AJD,桔子水晶天津津湾广场酒店大堂,住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20110537242284,39.13070869654536
B0FFJE36OX,如家快捷酒店(天津滨江道店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20060082173758,39.12976155671995
B0JA5UOV2P,天泰路都市118连锁酒店,住宿服务;宾馆酒店;经济型连锁酒店,100105,117.17531487715979,39.17334446229215
B0L01OGP56,全季酒店(津湾广场店)-大堂,住宿服务;宾馆酒店;经济型连锁酒店,100105,117.20014909952124,39.130677359556586
B0J3M5HVSV,布丁酒店大堂,住宿服务;宾馆酒店;经济型连锁酒店,100105,117.1876344495861,39.127785503476524
B0FFF9O2G6,梦往大HOUSE主题酒店(海光寺店),住宿服务;宾馆酒店;经济型连锁酒店,100105,117.17307407176915,39.12322432571743
B0JR3CG4YA,锦江之星天津新开路店大堂,住宿服务;宾馆酒店;经济型连锁酒店,100105,117.21217638031248,39.13509096376139
