id,name,type,typecode,lng,lat
B0FFHD2Q0W,大悲禅院-大雄宝殿,风景名胜;风景名胜;寺庙道观,110205,117.18421616456664,39.15522515319731
B0JGTUX11D,津门流传堂(天津古文化街店),风景名胜;风景名胜;风景名胜,110200,117.1842398114447,39.14253778873844
B001615ZK6,李叔同故居纪念馆,风景名胜;风景名胜;纪念馆,110204,117.1904230203109,39.14359760623688
B0HA1OGE4R,青花明秀,风景名胜;风景名胜相关;旅游景点,110000,117.18576234535817,39.14318503048449
B0FFK7XAGJ,圆明曼达拉,风景名胜;风景名胜相关;旅游景点,110000,117.18264662443634,39.15365334453419
B0FFIBBO9S,大悲禅院-草堂社,风景名胜;风景名胜相关;旅游景点,110000,117.1834089309561,39.15388154636971
B0FFHPT4P3,金华桥,风景名胜;风景名胜相关;旅游景点,110000,117.1743062133785,39.148082613818616
B0H3JN0DBP,四面佛,风景名胜;风景名胜相关;旅游景点,110000,117.18311537015337,39.15425780749442
B0FFG9GQEL,尊客寮,风景名胜;风景名胜相关;旅游景点,110000,117.18283585158035,39.15448418162279
B00160F14L,鼓楼-镇东,风景名胜;风景名胜;风景名胜,110200,117.17486821250634,39.14053118046119
B0FFFW4HYP,曹家花园旧址,风景名胜;公园广场;公园|风景名胜;风景名胜;风景名胜,110101|110200,117.18361935878784,39.16129749913418
B0FFG98LJX,大悲禅院-山门殿,风景名胜;风景名胜相关;旅游景点,110000,117.18328771495945,39.15391531397152
B0FFG9F01H,大悲禅院-倓虚法师舍利塔,风景名胜;风景名胜相关;旅游景点,110000,117.1832225366168,39.154423896308465
B0FFGJ4PLQ,天津梁启超纪念馆,风景名胜;风景名胜;纪念馆,110204,117.19320937699892,39.1359536972022
B0HANYLEV8,十愿亭,风景名胜;风景名胜相关;旅游景点,110000,117.18212868857961,39.15383732131615
B0HKLSSKID,天津市城隍庙,风景名胜;风景名胜;寺庙道观,110205,117.18635948413088,39.142201643497465
B0KUFC8LP9,崇圣祠,风景名胜;风景名胜;寺庙道观,110205,117.18293258966189,39.14209576963981
