id,name,type,typecode,lng,lat
B0FFFVXOVZ,红桥口腔医院,医疗保健服务;专科医院;口腔医院,090202,117.15547635515911,39.145095360387494
B0HA5ZMN3S,微尔特口腔,医疗保健服务;专科医院;口腔医院,090202,117.178339261672,39.12726452156669
B0FFLEWNFC,佳净口腔诊所,医疗保健服务;专科医院;口腔医院,090202,117.18412151506533,39.127450683603215
B0IG257VXN,瑞鑫口腔,医疗保健服务;专科医院;口腔医院,090202,117.17800926738055,39.16983544713545
B0FFIXLZE1,天津南开唯美口腔诊所,医疗保健服务;专科医院;口腔医院,090202,117.15660818950879,39.13913002465366
B0FFIL96VY,齐美口腔,医疗保健服务;专科医院;口腔医院,090202,117.16745174829033,39.12926119416461
B0FFG4NRAD,康美佳口腔,医疗保健服务;专科医院;口腔医院,090202,117.21006807983542,39.15288290147768
B0LUZHPKP8,优牙口腔美学嵌体牙冠·矫正·联合中心(和平店),医疗保健服务;专科医院;口腔医院,090202,117.18113944182343,39.12613123346489
B0LBDDXR88,天津和平美嘉口腔诊所,医疗保健服务;专科医院;口腔医院,090202,117.17822721587456,39.12601807374581
B0H66DB9UK,瑞禾口腔,医疗保健服务;专科医院;口腔医院,090202,117.19701705468164,39.167656637605745
B0LRXU0LA2,啃美口腔,医疗保健服务;专科医院;口腔医院,090202,117.15671337474312,39.139195179200954
B0FFG09WB6,和睦美齿科中心,医疗保健服务;专科医院;口腔医院,090202,117.19664147234735,39.12838858326001
B0LK9HAF64,津湾口腔,医疗保健服务;专科医院;口腔医院,090202,117.19939720873856,39.129625913595916
B0FFIMPJYC,百怡口腔,医疗保健服务;专科医院;口腔医院,090202,117.17982119689856,39.125234421664615
B0FFM9ZHX1,欣心禾口腔,医疗保健服务;专科医院;口腔医院,090202,117.19908785974158,39.12901583364849
B0FFJHSDY9,海纳口腔,医疗保健服务;专科医院;口腔医院,090202,117.1984319296311,39.129154789903374
B0G29UNZGX,理想口腔(南开店),医疗保健服务;专科医院;口腔医院,090202,117.17180832105622,39.126269133037695
B001605ZH0,丽齿口腔诊所,医疗保健服务;专科医院;口腔医院,090202,117.1817967766747,39.124803205138186
B0FFGEWO5G,英瑞齿科(津湾广场店),医疗保健服务;专科医院;口腔医院,090202,117.20397496767343,39.131211322550605
B0I3TRGEDT,康洁口腔,医疗保健服务;专科医院;口腔医院,090202,117.18278250230242,39.1248978874435
B0FFKSC2LQ,牙美口腔诊所,医疗保健服务;专科医院;口腔医院,090202,117.1544994760091,39.13801582849854
B0I0AS8MHO,众邦口腔(河北店),医疗保健服务;专科医院;口腔医院,090202,117.21331024529876,39.15230185274192
B0LA7ROEWP,星辰口腔,医疗保健服务;专科医院;口腔医院,090202,117.17560158689074,39.17192482469377
B00160DFNC,欣春雨口腔,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,090202|090300,117.15913089702057,39.13095562129806
B0FFKKJ46P,雅馨口腔,医疗保健服务;专科医院;口腔医院,090202,117.1509265817124,39.14184506421379
B0016111Y2,福仁齿科,医疗保健服务;专科医院;口腔医院,090202,117.21046366799153,39.13552577794782
B0HRT19VF9,爱之和齿科,医疗保健服务;专科医院;口腔医院,090202,117.19694026253136,39.12555475034022
B0FFF9JR8O,欧越齿科,医疗保健服务;专科医院;口腔医院,090202,117.21200581269702,39.13832282793894
B001617INT,天津市口腔医院门诊楼,医疗保健服务;专科医院;口腔医院,090202,117.19984419670789,39.1266343693446
B00160EAB5,天津市口腔医院国际诊疗中心,医疗保健服务;专科医院;口腔医院,090202,117.20045894854152,39.1272518742015
B0FFGU5UYC,天津市口腔医院急诊科,医疗保健服务;专科医院;口腔医院,090202,117.19946369135852,39.126523887685266
B00160EAK6,天津市口腔医院住院楼,医疗保健服务;专科医院;口腔医院,090202,117.1994906930374,39.1268037571911
B0FFLBH5VM,优冠口腔,医疗保健服务;专科医院;口腔医院,090202,117.20927402337456,39.16269812664526
B0G3V5F9L2,皓然口腔,医疗保健服务;专科医院;口腔医院,090202,117.1581582532594,39.12967858983265
B0FFJL8QCZ,天津市口腔医院B楼,医疗保健服务;专科医院;口腔医院,090202,117.19946769394242,39.12654687954533
B00160ED8T,天津国泰医院,医疗保健服务;专科医院;口腔医院|医疗保健服务;综合医院;综合医院,090202|090100,117.21501209969477,39.15710674798938
B00160DF7M,美冠口腔门诊部,医疗保健服务;专科医院;口腔医院,090202,117.1562946331346,39.1311112838328
B0IR5UWSJ3,五福口腔,医疗保健服务;专科医院;口腔医院,090202,117.17257822348998,39.12261677598661
B0FFJSODVT,天津红桥依诺口腔诊所,医疗保健服务;专科医院;口腔医院,090202,117.14880966234098,39.143518297549235
B0FFMHK4NA,精诚口腔,医疗保健服务;专科医院;口腔医院,090202,117.21115690638854,39.16283622136124
B0I0NS6CK8,牙世佳口腔,医疗保健服务;专科医院;口腔医院,090202,117.17504028080475,39.17404154758237
B0LUZAQ1NE,标准眼科·视光诊所,医疗保健服务;专科医院;眼科医院,090203,117.18940230399335,39.12827316414521
B0IR6HRDEE,天津南开首爱门诊部,医疗保健服务;专科医院;眼科医院,090203,117.16786553694092,39.12919600779463
B0FFHG4EWM,德美视视光诊所(鞍山道),医疗保健服务;专科医院;眼科医院,090203,117.18612223481894,39.12517651452685
B0H2C5UBW1,德美视视光诊所,医疗保健服务;专科医院;眼科医院,090203,117.17813819776335,39.12488260067882
B0FFIYEVJE,天津市眼科医院视光中心(甘肃路分中心),医疗保健服务;专科医院;眼科医院,090203,117.17887665332778,39.12396749045272
B001609JWF,天津市眼科医院,医疗保健服务;专科医院;眼科医院|医疗保健服务;综合医院;三级甲等医院,090203|090101,117.17874448627497,39.12339659819283
B001616OXS,天津市眼科医院门诊部,医疗保健服务;专科医院;眼科医院,090203,117.17845894978156,39.12354499227209
B001617J5C,天津市眼科医院急诊部,医疗保健服务;专科医院;眼科医院,090203,117.17816740912609,39.12363241166008
